#name	chrom	strand	txStart	txEnd
ENSMUST00000119496_at	chr6	-	122648431	122649046
ENSMUST00000088480_at	chr6	-	122648431	122649046
ENSMUST00000112581_at	chr6	+	122657506	122664650
ENSMUST00000112580_at	chr6	+	122657582	122664650
ENSMUST00000012540_at	chr6	+	122657610	122664651
ENSMUST00000112582_at	chr6	+	122657610	122663573
ENSMUST00000112575_at	chr6	+	122770528	122795359
ENSMUST00000003238_at	chr6	+	122770709	122795359
ENSMUST00000042081_at	chr6	-	122797991	122806023
ENSMUST00000032477_at	chr6	+	122824574	122838952
ENSMUST00000050391_at	chr6	-	122850153	122850423
ENSMUST00000060484_at	chr6	+	122871875	122884636
ENSMUST00000117173_at	chr6	+	122902532	122919893
ENSMUST00000088468_at	chr6	+	122902661	122919892
ENSMUST00000077228_at	chr6	+	123000015	123021562
ENSMUST00000078559_at	chr6	+	123000015	123021562
ENSMUST00000088455_at	chr6	+	123122908	123154689
ENSMUST00000120735_at	chr6	-	123168970	123169465
ENSMUST00000024118_at	chr6	+	123179874	123197037
ENSMUST00000112554_at	chr6	+	123179874	123197037
ENSMUST00000117130_at	chr6	+	123179874	123197037
ENSMUST00000032240_at	chr6	+	123212134	123225283
ENSMUST00000032239_at	chr6	-	123231806	123239889
ENSMUST00000104382_at	chr6	+	123456728	123456860
ENSMUST00000104143_at	chr6	+	123573949	123574081
ENSMUST00000075095_at	chr6	+	123765821	123766298
ENSMUST00000073948_at	chr6	-	123772831	123803208
ENSMUST00000100968_at	chr6	-	124031713	124032190
ENSMUST00000104123_at	chr6	-	124254314	124254446
ENSMUST00000112537_at	chr6	-	124297697	124307087
ENSMUST00000112532_at	chr6	-	124346833	124365085
ENSMUST00000080557_at	chr6	-	124346833	124365085
ENSMUST00000112531_at	chr6	-	124346834	124364881
ENSMUST00000112530_at	chr6	-	124346834	124364451
ENSMUST00000035861_at	chr6	-	124346858	124365055
ENSMUST00000049124_at	chr6	+	124443151	124460661
ENSMUST00000068593_at	chr6	+	124462422	124473141
ENSMUST00000095468_at	chr6	+	124462422	124472983
ENSMUST00000068797_at	chr6	-	124574642	124586103
ENSMUST00000004379_at	chr6	-	124654404	124662145
ENSMUST00000004375_at	chr6	+	124662339	124666651
ENSMUST00000100958_at	chr6	+	124662454	124664912
ENSMUST00000083540_at	chr6	-	124667931	124668003
ENSMUST00000083528_at	chr6	-	124668339	124668408
ENSMUST00000004377_at	chr6	-	124670734	124683584
ENSMUST00000112484_at	chr6	-	124670734	124683130
ENSMUST00000004389_at	chr6	-	124689279	124691083
ENSMUST00000088357_at	chr6	-	124692563	124706505
ENSMUST00000112476_at	chr6	-	124710072	124719639
ENSMUST00000072856_at	chr6	-	124710387	124719533
ENSMUST00000004378_at	chr6	-	124710387	124719533
ENSMUST00000032218_at	chr6	-	124719880	124729736
ENSMUST00000112475_at	chr6	-	124719887	124729745
ENSMUST00000047760_at	chr6	+	124758678	124760637
ENSMUST00000112474_at	chr6	+	124758799	124760633
ENSMUST00000052727_at	chr6	+	124758958	124760632
ENSMUST00000112473_at	chr6	+	124759315	124760637
ENSMUST00000024223_at	chr6	-	124760733	124764175
ENSMUST00000047510_at	chr6	-	124765053	124779453
ENSMUST00000122110_at	chr6	-	124765055	124779453
ENSMUST00000024206_at	chr6	-	124784263	124790009
ENSMUST00000023958_at	chr6	-	124791112	124807705
ENSMUST00000046893_at	chr6	-	124808465	124814001
ENSMUST00000024044_at	chr6	-	124814710	124838227
ENSMUST00000095454_at	chr6	-	124816265	124829472
ENSMUST00000032217_at	chr6	-	124854378	124861723
ENSMUST00000032216_at	chr6	-	124863698	124867964
ENSMUST00000112444_at	chr6	-	124863700	124867964
ENSMUST00000069553_at	chr6	+	124866880	124875862
ENSMUST00000032214_at	chr6	+	124881449	124886156
ENSMUST00000083831_at	chr6	+	124914302	124914405
ENSMUST00000032479_at	chr6	+	124946737	124953112
ENSMUST00000054553_at	chr6	+	124959196	124987655
ENSMUST00000112428_at	chr6	+	124959255	124987883
ENSMUST00000100948_at	chr6	+	124959256	124986743
ENSMUST00000112427_at	chr6	+	124959300	124987778
ENSMUST00000088308_at	chr6	+	124959752	124987655
ENSMUST00000112425_at	chr6	+	124959753	124987655
ENSMUST00000084275_at	chr6	+	124959822	124987887
ENSMUST00000112424_at	chr6	+	124960409	124987655
ENSMUST00000046064_at	chr6	+	124973701	124982108
ENSMUST00000032480_at	chr6	+	124989853	124999282
ENSMUST00000112417_at	chr6	+	124989853	124999282
ENSMUST00000112414_at	chr6	+	124999706	125004212
ENSMUST00000112413_at	chr6	+	124999964	125001515
ENSMUST00000088294_at	chr6	+	124999976	125013283
ENSMUST00000032481_at	chr6	+	124999976	125001528
ENSMUST00000112412_at	chr6	+	125001871	125004211
ENSMUST00000088292_at	chr6	+	125017972	125032490
ENSMUST00000112392_at	chr6	+	125045998	125080603
ENSMUST00000112390_at	chr6	+	125046179	125080609
ENSMUST00000056889_at	chr6	+	125046180	125080517
ENSMUST00000103980_at	chr6	+	125071741	125071877
ENSMUST00000044200_at	chr6	+	125081926	125094770
ENSMUST00000119527_at	chr6	+	125095258	125111800
ENSMUST00000051171_at	chr6	+	125095261	125111792
ENSMUST00000088276_at	chr6	+	125095261	125111792
ENSMUST00000117675_at	chr6	+	125095268	125111794
ENSMUST00000073605_at	chr6	-	125111871	125115601
ENSMUST00000118875_at	chr6	-	125111871	125115791
ENSMUST00000117757_at	chr6	-	125111871	125116485
ENSMUST00000043848_at	chr6	-	125118026	125141613
ENSMUST00000112291_at	chr6	-	125118105	125141613
ENSMUST00000032485_at	chr6	+	125142228	125143568
ENSMUST00000032487_at	chr6	+	125165598	125172181
ENSMUST00000100942_at	chr6	+	125165598	125172181
ENSMUST00000043422_at	chr6	-	125174241	125181878
ENSMUST00000112282_at	chr6	-	125182639	125187045
ENSMUST00000032486_at	chr6	-	125182639	125187028
ENSMUST00000116533_at	chr6	-	125182640	125187028
ENSMUST00000112281_at	chr6	-	125183170	125187012
ENSMUST00000088246_at	chr6	-	125228306	125236060
ENSMUST00000032489_at	chr6	-	125256593	125263872
ENSMUST00000081440_at	chr6	+	125271357	125294955
ENSMUST00000042647_at	chr6	-	125312677	125330811
ENSMUST00000100941_at	chr6	+	125496791	125542192
ENSMUST00000112262_at	chr6	+	125496993	125542191
ENSMUST00000112253_at	chr6	+	125502980	125542489
ENSMUST00000100934_at	chr6	-	126238010	126238178
ENSMUST00000055168_at	chr6	-	126586480	126595819
ENSMUST00000040751_at	chr6	-	126658351	126690212
ENSMUST00000112242_at	chr6	-	126686705	126690169
ENSMUST00000088194_at	chr6	-	126771994	126799140
ENSMUST00000095440_at	chr6	+	126803161	126824323
ENSMUST00000112234_at	chr6	-	126826037	126857529
ENSMUST00000078521_at	chr6	-	126826227	126871805
ENSMUST00000032495_at	chr6	-	126826227	126857529
ENSMUST00000032497_at	chr6	+	126889983	126925722
ENSMUST00000000187_at	chr6	+	126965603	126978197
ENSMUST00000000186_at	chr6	+	127022919	127031426
ENSMUST00000039913_at	chr6	-	127035141	127059570
ENSMUST00000000188_at	chr6	-	127080252	127101046
ENSMUST00000121087_at	chr6	-	127232080	127232527
ENSMUST00000100929_at	chr6	+	127268358	127270593
ENSMUST00000112193_at	chr6	+	127403692	127429073
ENSMUST00000039680_at	chr6	+	127403740	127444257
ENSMUST00000039475_at	chr6	+	127591315	127615176
ENSMUST00000032501_at	chr6	+	127837639	127903049
ENSMUST00000102372_at	chr6	-	128044934	128045044
ENSMUST00000071101_at	chr6	-	128137863	128150641
ENSMUST00000054444_at	chr6	+	128263353	128263978
ENSMUST00000118863_at	chr6	+	128263374	128263941
ENSMUST00000001562_at	chr6	-	128271185	128305869
ENSMUST00000112152_at	chr6	-	128307017	128312830
ENSMUST00000057421_at	chr6	-	128307342	128312691
ENSMUST00000112151_at	chr6	-	128307382	128312886
ENSMUST00000100926_at	chr6	+	128325473	128335006
ENSMUST00000032506_at	chr6	+	128325473	128334499
ENSMUST00000001561_at	chr6	+	128349912	128358949
ENSMUST00000120405_at	chr6	+	128349987	128358950
ENSMUST00000001559_at	chr6	-	128359462	128374949
ENSMUST00000032508_at	chr6	-	128380124	128388649
ENSMUST00000082030_at	chr6	+	128389072	128425865
ENSMUST00000076982_at	chr6	-	128422872	128423406
ENSMUST00000080061_at	chr6	-	128480935	128481322
ENSMUST00000116526_at	chr6	-	128489839	128493414
ENSMUST00000060574_at	chr6	-	128490299	128531624
ENSMUST00000032512_at	chr6	-	128559246	128572843
ENSMUST00000036712_at	chr6	+	128594863	128597114
ENSMUST00000032517_at	chr6	-	128602455	128607050
ENSMUST00000032518_at	chr6	+	128612403	128627389
ENSMUST00000112110_at	chr6	-	128655853	128673064
ENSMUST00000032474_at	chr6	-	128728506	128738598
ENSMUST00000032472_at	chr6	-	128763723	128776323
ENSMUST00000000254_at	chr6	+	128884398	128934489
ENSMUST00000111425_at	chr6	-	128927372	128927990
ENSMUST00000075789_at	chr6	+	128929426	128970537
ENSMUST00000117495_at	chr6	+	128955641	128957979
ENSMUST00000121051_at	chr6	+	128968599	128970537
ENSMUST00000120132_at	chr6	-	128980854	128981694
ENSMUST00000032257_at	chr6	+	128995932	129007482
ENSMUST00000032258_at	chr6	-	129042015	129050931
ENSMUST00000071391_at	chr6	+	129066535	129079464
ENSMUST00000032260_at	chr6	+	129130639	129136552
ENSMUST00000032259_at	chr6	-	129217341	129225387
ENSMUST00000051283_at	chr6	-	129272182	129281799
ENSMUST00000065289_at	chr6	+	129300303	129315321
ENSMUST00000032261_at	chr6	-	129325804	129335852
ENSMUST00000112082_at	chr6	-	129329557	129335852
ENSMUST00000032262_at	chr6	+	129347314	129355345
ENSMUST00000112081_at	chr6	+	129347314	129355345
ENSMUST00000112079_at	chr6	+	129347314	129355345
ENSMUST00000112078_at	chr6	+	129351545	129353745
ENSMUST00000112077_at	chr6	+	129369507	129371163
ENSMUST00000037481_at	chr6	-	129376705	129401839
ENSMUST00000112076_at	chr6	-	129411610	129422790
ENSMUST00000032265_at	chr6	-	129435263	129457183
ENSMUST00000032263_at	chr6	+	129462574	129469245
ENSMUST00000032264_at	chr6	+	129483217	129492349
ENSMUST00000053708_at	chr6	+	129527910	129535842
ENSMUST00000112063_at	chr6	+	129541799	129548671
ENSMUST00000119520_at	chr6	+	129541827	129548788
ENSMUST00000032268_at	chr6	+	129543500	129548788
ENSMUST00000095412_at	chr6	-	129560338	129573859
ENSMUST00000032252_at	chr6	-	129561588	129572652
ENSMUST00000112061_at	chr6	-	129588710	129593346
ENSMUST00000071149_at	chr6	-	129589077	129593346
ENSMUST00000053164_at	chr6	-	129589077	129593346
ENSMUST00000112057_at	chr6	-	129599554	129610707
ENSMUST00000095411_at	chr6	-	129599554	129610707
ENSMUST00000071920_at	chr6	-	129599554	129610707
ENSMUST00000112056_at	chr6	-	129599554	129607631
ENSMUST00000118401_at	chr6	-	129606363	129610614
ENSMUST00000119533_at	chr6	-	129606388	129610574
ENSMUST00000032270_at	chr6	-	129616038	129628954
ENSMUST00000032271_at	chr6	-	129616038	129628954
ENSMUST00000118447_at	chr6	-	129624876	129628928
ENSMUST00000121670_at	chr6	-	129639635	129640216
ENSMUST00000102257_at	chr6	+	129641552	129641661
ENSMUST00000088046_at	chr6	-	129647235	129667150
ENSMUST00000050385_at	chr6	-	129679058	129690488
ENSMUST00000118532_at	chr6	-	129716585	129734288
ENSMUST00000095409_at	chr6	-	129716664	129725867
ENSMUST00000014687_at	chr6	-	129781171	129826688
ENSMUST00000122219_at	chr6	-	129781181	129826690
ENSMUST00000087985_at	chr6	-	129781362	129824929
ENSMUST00000014683_at	chr6	-	129849013	129863242
ENSMUST00000118060_at	chr6	-	129849144	129867668
ENSMUST00000118879_at	chr6	-	129922397	129942862
ENSMUST00000074056_at	chr6	-	129963050	129976972
ENSMUST00000119096_at	chr6	-	129993748	130017289
ENSMUST00000014477_at	chr6	-	129993749	130017276
ENSMUST00000112034_at	chr6	-	130032615	130079897
ENSMUST00000088019_at	chr6	-	130032697	130143130
ENSMUST00000122033_at	chr6	-	130032934	130044694
ENSMUST00000112029_at	chr6	-	130036374	130044705
ENSMUST00000049183_at	chr6	-	130065236	130112631
ENSMUST00000014476_at	chr6	-	130065243	130079928
ENSMUST00000112023_at	chr6	+	130090298	130093709
ENSMUST00000119532_at	chr6	-	130099123	130110766
ENSMUST00000071554_at	chr6	-	130128770	130143130
ENSMUST00000112032_at	chr6	-	130128770	130143130
ENSMUST00000116521_at	chr6	-	130129007	130143130
ENSMUST00000112018_at	chr6	+	130131766	130134749
ENSMUST00000112013_at	chr6	-	130168622	130181695
ENSMUST00000112012_at	chr6	-	130168622	130181695
ENSMUST00000049304_at	chr6	-	130168622	130181695
ENSMUST00000088011_at	chr6	-	130168821	130181656
ENSMUST00000032286_at	chr6	-	130168848	130183340
ENSMUST00000049314_at	chr6	-	130216441	130256445
ENSMUST00000112020_at	chr6	-	130219211	130231946
ENSMUST00000112004_at	chr6	-	130241178	130258379
ENSMUST00000112003_at	chr6	+	130265548	130265862
ENSMUST00000080955_at	chr6	-	130313934	130332560
ENSMUST00000081796_at	chr6	-	130313934	130332560
ENSMUST00000032288_at	chr6	-	130313935	130336892
ENSMUST00000119671_at	chr6	-	130348289	130357951
ENSMUST00000120979_at	chr6	-	130351574	130351913
ENSMUST00000072940_at	chr6	-	131117812	131132397
ENSMUST00000088867_at	chr6	-	131169252	131197380
ENSMUST00000032306_at	chr6	-	131169252	131197380
ENSMUST00000075251_at	chr6	-	131203545	131204067
ENSMUST00000032307_at	chr6	-	131234537	131243235
ENSMUST00000111992_at	chr6	-	131249161	131263845
ENSMUST00000049150_at	chr6	-	131249161	131263845
ENSMUST00000121078_at	chr6	-	131250150	131266416
ENSMUST00000083102_at	chr6	-	131330290	131330424
ENSMUST00000103827_at	chr6	+	131482939	131483049
ENSMUST00000075020_at	chr6	+	131493779	131503775
ENSMUST00000082150_at	chr6	-	131558310	131558910
ENSMUST00000067597_at	chr6	-	131579909	131580848
ENSMUST00000111981_at	chr6	-	131580014	131581697
ENSMUST00000065781_at	chr6	-	131609175	131610102
ENSMUST00000076756_at	chr6	-	131627977	131628904
ENSMUST00000072404_at	chr6	-	131634853	131635762
ENSMUST00000053652_at	chr6	-	131636578	131637481
ENSMUST00000080619_at	chr6	-	131639151	131640081
ENSMUST00000100870_at	chr6	-	132064239	132067680
ENSMUST00000087848_at	chr6	-	132064593	132067680
ENSMUST00000087853_at	chr6	-	132156819	132160534
ENSMUST00000087846_at	chr6	-	132157171	132160547
ENSMUST00000048686_at	chr6	-	132261607	132264761
ENSMUST00000080849_at	chr6	-	132311419	132314138
ENSMUST00000087849_at	chr6	-	132388548	132391747
ENSMUST00000091791_at	chr6	-	132388548	132391747
ENSMUST00000082898_at	chr6	+	132514989	132515110
ENSMUST00000074042_at	chr6	+	132519859	132522419
ENSMUST00000083227_at	chr6	+	132541076	132541197
ENSMUST00000076061_at	chr6	+	132545963	132550720
ENSMUST00000111972_at	chr6	+	132545963	132550615
ENSMUST00000071707_at	chr6	+	132606974	132607862
ENSMUST00000095395_at	chr6	-	132650107	132651025
ENSMUST00000105077_at	chr6	-	132661016	132661946
ENSMUST00000095394_at	chr6	-	132687071	132688004
ENSMUST00000076150_at	chr6	+	132704747	132705677
ENSMUST00000069268_at	chr6	+	132712148	132713192
ENSMUST00000065532_at	chr6	-	132727196	132728180
ENSMUST00000111970_at	chr6	-	132727259	132728419
ENSMUST00000068302_at	chr6	+	132752835	132753993
ENSMUST00000071696_at	chr6	+	132797159	132798161
ENSMUST00000032315_at	chr6	+	132805455	132806373
ENSMUST00000082014_at	chr6	+	132818025	132819027
ENSMUST00000079035_at	chr6	+	132843028	132843958
ENSMUST00000076119_at	chr6	+	132859668	132860605
ENSMUST00000070991_at	chr6	+	132901119	132902082
ENSMUST00000067539_at	chr6	-	132930032	132930983
ENSMUST00000032317_at	chr6	-	132986180	132987119
ENSMUST00000095391_at	chr6	-	133004872	133005811
ENSMUST00000100864_at	chr6	+	133055278	133057762
ENSMUST00000103905_at	chr6	+	133141809	133141919
ENSMUST00000103927_at	chr6	+	133146657	133146767
ENSMUST00000048459_at	chr6	+	133242233	133245808
ENSMUST00000048032_at	chr6	-	133799872	133803685
ENSMUST00000111960_at	chr6	+	134364445	134388133
ENSMUST00000111950_at	chr6	-	134400500	134421311
ENSMUST00000047443_at	chr6	-	134559227	134582506
ENSMUST00000111938_at	chr6	+	134780216	134807901
ENSMUST00000046303_at	chr6	+	134780216	134807901
ENSMUST00000111937_at	chr6	+	134780272	134806178
ENSMUST00000116515_at	chr6	-	134819132	134847905
ENSMUST00000066107_at	chr6	-	134819174	134837850
ENSMUST00000046255_at	chr6	-	134819179	134847878
ENSMUST00000111932_at	chr6	-	134819179	134847881
ENSMUST00000100855_at	chr6	+	134874667	134875530
ENSMUST00000100854_at	chr6	-	134886260	134886824
ENSMUST00000032326_at	chr6	+	134961637	134973789
ENSMUST00000050104_at	chr6	+	135015703	135034717
ENSMUST00000111922_at	chr6	-	135056008	135068301
ENSMUST00000032327_at	chr6	-	135056009	135068301
ENSMUST00000111921_at	chr6	-	135065402	135068301
ENSMUST00000045855_at	chr6	-	135087539	135118156
ENSMUST00000111916_at	chr6	+	135147994	135194973
ENSMUST00000111915_at	chr6	+	135147994	135186260
ENSMUST00000087740_at	chr6	+	135148077	135193987
ENSMUST00000111914_at	chr6	+	135159009	135185040
ENSMUST00000111909_at	chr6	-	135187346	135204188
ENSMUST00000087729_at	chr6	-	135187349	135197902
ENSMUST00000111910_at	chr6	-	135187349	135204354
ENSMUST00000111911_at	chr6	-	135187349	135204354
ENSMUST00000050471_at	chr6	-	135259801	135260365
ENSMUST00000070262_at	chr6	-	135299339	135299767
ENSMUST00000117045_at	chr6	-	135299425	135299767
ENSMUST00000032330_at	chr6	+	135312948	135333190
ENSMUST00000111907_at	chr6	+	135317510	135333191
ENSMUST00000083253_at	chr6	+	135534209	135534324
ENSMUST00000068477_at	chr6	-	135827048	135827460
ENSMUST00000111904_at	chr6	+	135982502	135983158
ENSMUST00000075809_at	chr6	+	136278538	136280001
ENSMUST00000118247_at	chr6	+	136333860	136334860
ENSMUST00000104843_at	chr6	-	136348945	136349031
ENSMUST00000058713_at	chr6	-	136350363	136364090
ENSMUST00000075291_at	chr6	+	136437275	136437726
ENSMUST00000120093_at	chr6	+	136437327	136437648
ENSMUST00000032335_at	chr6	+	136467371	136555898
ENSMUST00000066689_at	chr6	+	136557379	136559391
ENSMUST00000087714_at	chr6	-	136752514	136752900
ENSMUST00000074556_at	chr6	+	136756786	136757314
ENSMUST00000116514_at	chr6	-	136762174	136776754
ENSMUST00000032340_at	chr6	-	136762177	136776662
ENSMUST00000052702_at	chr6	+	136777363	136789053
ENSMUST00000068293_at	chr6	-	136778451	136783971
ENSMUST00000111894_at	chr6	-	136778941	136783973
ENSMUST00000032341_at	chr6	-	136796971	136806121
ENSMUST00000032342_at	chr6	-	136820956	136824326
ENSMUST00000032343_at	chr6	-	136855831	136870701
ENSMUST00000111892_at	chr6	-	136872176	136890024
ENSMUST00000032344_at	chr6	-	136872229	136890234
ENSMUST00000111891_at	chr6	-	136872521	136890420
ENSMUST00000057650_at	chr6	+	136903029	136912003
ENSMUST00000032346_at	chr6	+	136903029	136912003
ENSMUST00000111885_at	chr6	-	137393410	137398974
ENSMUST00000095376_at	chr6	+	137401277	137411751
ENSMUST00000064910_at	chr6	+	137683598	137700453
ENSMUST00000100840_at	chr6	+	137683651	137699133
ENSMUST00000111873_at	chr6	-	137932106	137991932
ENSMUST00000120939_at	chr6	+	138089048	138105126
ENSMUST00000008684_at	chr6	+	138089061	138105153
ENSMUST00000120302_at	chr6	+	138089119	138104905
ENSMUST00000120230_at	chr6	+	138089890	138105080
ENSMUST00000118091_at	chr6	+	138090106	138105133
ENSMUST00000054786_at	chr6	-	138605933	138606965
ENSMUST00000032353_at	chr6	+	139548000	139584595
ENSMUST00000043797_at	chr6	+	139990077	139991299
ENSMUST00000083948_at	chr6	+	140268155	140268252
ENSMUST00000122528_at	chr6	+	140479483	140479767
ENSMUST00000032359_at	chr6	+	140571183	140604002
ENSMUST00000087614_at	chr6	+	140572209	140604002
ENSMUST00000095350_at	chr6	+	140572209	140625939
ENSMUST00000111845_at	chr6	+	140572209	140604002
ENSMUST00000068583_at	chr6	+	140572818	140599299
ENSMUST00000111844_at	chr6	+	140677804	140704574
ENSMUST00000117356_at	chr6	-	140695480	140695693
ENSMUST00000072252_at	chr6	-	140695480	140695693
ENSMUST00000100836_at	chr6	+	141290297	141290532
ENSMUST00000087588_at	chr6	+	141381782	141382117
ENSMUST00000111837_at	chr6	+	141472906	141518241
ENSMUST00000032362_at	chr6	+	141472956	141518128
ENSMUST00000042812_at	chr6	+	141578038	141635156
ENSMUST00000087577_at	chr6	+	141578038	141635156
ENSMUST00000032364_at	chr6	-	141753960	141794041
ENSMUST00000042119_at	chr6	-	141856373	141895316
ENSMUST00000111823_at	chr6	-	142182747	142201810
ENSMUST00000041993_at	chr6	+	142246947	142252337
ENSMUST00000041852_at	chr6	+	142294177	142311777
ENSMUST00000032370_at	chr6	-	142298861	142335556
ENSMUST00000100832_at	chr6	-	142306530	142335607
ENSMUST00000111804_at	chr6	-	142308435	142335607
ENSMUST00000111803_at	chr6	-	142310419	142335607
ENSMUST00000088263_at	chr6	+	142361960	142368250
ENSMUST00000032371_at	chr6	-	142371133	142421477
ENSMUST00000032373_at	chr6	-	142438771	142456441
ENSMUST00000032374_at	chr6	-	142513458	142519879
ENSMUST00000040390_at	chr6	+	142563114	142574982
ENSMUST00000032419_at	chr6	+	142705276	142724225
ENSMUST00000100821_at	chr6	+	142762750	142782014
ENSMUST00000100817_at	chr6	+	143194412	143245792
ENSMUST00000104053_at	chr6	-	143413788	143413917
ENSMUST00000111746_at	chr6	-	143787962	143895621
ENSMUST00000116987_at	chr6	+	144611893	144612010
ENSMUST00000100814_at	chr6	-	144618946	144621240
ENSMUST00000111727_at	chr6	-	145123353	145153867
ENSMUST00000111728_at	chr6	-	145123353	145159311
ENSMUST00000057366_at	chr6	-	145123463	145159490
ENSMUST00000060797_at	chr6	-	145123463	145159490
